"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"PAIMPSA","201410","830.355","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201411","1014.033","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201412","812.581","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201413","1166.49","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201501","819.935","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201502","944.929","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201503","1047.484","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201504","1204.9","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201505","1210.258","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201506","1077.467","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201507","1187.29","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201508","1005.355","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201509","862.533","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201510","983.226","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201511","1235.767","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201512","1121.516","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201513","1058.918","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201601","1054","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201602","1028.517","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201603","1309.065","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201604","1153.933","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201605","1171.387","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201606","1103.5","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201607","1052.677","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201608","1147.065","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201609","1210.5","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201610","1025.194","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201611","1002.533","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201612","1014.29","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201613","1106.352","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201701","1345.032","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201702","1338.429","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201703","1172.613","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201704","1160.4","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201705","1131.806","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201706","1044.9","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201707","794.742","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201708","739.419","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201709","675.733","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201710","591","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201711","779.967","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201712","719.419","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201713","955.126","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201801","744.097","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201802","667.107","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201803","760.161","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201804","903.833","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201805","872.226","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201806","847.3","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201807","875.581","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201808","1039.355","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201809","1043.2","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201810","1107.806","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201811","1000.933","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201812","929.774","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201813","900.647","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201901","776.774","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201902","663.179","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201903","665.968","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201904","583.2","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201905","462.387","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201906","578.6","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201907","453.548","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201908","461.258","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201909","457.567","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201910","444.065","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201911","355.4","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201912","469.677","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","201913","530.29","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202001","407.484","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202002","489.448","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202003","445.419","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202004","429.367","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202005","1158.226","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202006","1221","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202007","718.419","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202008","273.258","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202009","366","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202010","279.871","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202011","286","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202012","190.355","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202013","521.664","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202101","237.484","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202102","268.321","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202103","350.581","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202104","330.8","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202105","394.839","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202106","577.2","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202107","452.129","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202108","470.935","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202109","546.5","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202110","419.258","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202111","554.667","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202112","549.645","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202113","429.888","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202201","552.871","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202202","517.607","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202203","536.452","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202204","536.8","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202205","594.516","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202206","801.633","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202207","552.613","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202208","482.806","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202209","499.667","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202210","480.29","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202211","552.567","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202212","605.258","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202213","559.348","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202301","497.387","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202302","512.214","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202303","483.419","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202304","525.767","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202305","356.419","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202306","484.567","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202307","513.742","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202308","458.032","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202309","469.333","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202310","306.839","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202311","318.467","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202312","351.581","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202313","439.112","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202401","386.484","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202402","347.552","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202403","372.871","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202404","375.833","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202405","486.097","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202406","316.533","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202407","320.742","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202408","333.129","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202409","387.733","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202410","220.516","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202411","269.433","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202412","219","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202413","336.254","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202501","377.032","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202502","281.286","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202503","235.097","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPSA","202504","206.933","6","Petroleum Imports From Saudi Arabia","Thousand Barrels per Day"
"PAIMPUA","194913","Not Available","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","195013","Not Available","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","195113","Not Available","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","195213","Not Available","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","195313","Not Available","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","195413","Not Available","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","195513","Not Available","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","195613","Not Available","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","195713","Not Available","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","195813","Not Available","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","195913","Not Available","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","196013","Not Available","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","196113","Not Available","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","196213","Not Available","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","196313","No Data Reported","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","196413","3.038","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","196513","13.795","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","196613","13.099","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","196713","5.304","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","196813","15.945","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","196913","13.838","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197013","63.142","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197113","79.523","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197213","73.423","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197301","9.774","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197302","39.25","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197303","162.29","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197304","74.6","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197305","57.806","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197306","79.833","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197307","102.226","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197308","63.645","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197309","88.4","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197310","62","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197311","106.633","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197312","No Data Reported","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197313","70.611","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197401","9.806","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197402","No Data Reported","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197403","No Data Reported","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197404","13.5","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197405","85.161","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197406","158.767","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197407","127.097","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197408","208.032","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197409","117.3","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197410","58.161","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197411","25.067","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197412","37.935","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197413","73.896","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197501","46.871","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197502","105.857","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197503","113.161","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197504","70.367","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197505","124.677","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197506","77.333","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197507","107.226","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197508","259.516","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197509","216.067","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197510","93.323","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197511","69.3","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197512","114.226","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197513","116.671","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197601","118.839","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197602","107.586","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197603","159.355","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197604","195.533","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197605","214.516","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197606","290.067","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197607","305.194","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197608","228.097","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197609","335.1","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197610","304.387","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197611","341.133","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197612","448","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197613","254.385","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197701","319.516","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197702","316.679","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197703","369.516","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197704","323.667","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197705","252.452","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197706","438.567","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197707","274.29","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197708","308.581","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197709","348.433","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197710","253.258","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197711","420.133","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197712","402.419","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197713","335.266","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197801","348.774","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197802","486.071","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197803","296.161","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197804","480.467","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197805","418.742","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197806","345.033","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197807","293.774","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197808","415.871","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197809","389.2","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197810","397.194","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197811","408.567","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197812","356.839","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197813","385.359","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197901","341.355","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197902","309.75","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197903","298.355","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197904","285.233","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197905","291.903","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197906","281.867","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197907","272","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197908","247.097","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197909","269.9","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197910","234.032","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197911","307.067","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197912","241.516","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","197913","281.395","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198001","201.581","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198002","304.034","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198003","289.387","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198004","150.167","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198005","171.903","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198006","178.067","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198007","157.516","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198008","142.097","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198009","106.733","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198010","181.935","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198011","105","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198012","82.548","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198013","172.273","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198101","93.416","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198102","93.054","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198103","47.36","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198104","67.823","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198105","17.323","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198106","59.625","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198107","80.33","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198108","60.887","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198109","96.17","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198110","90.253","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198111","112.048","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198112","157.99","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198113","81.233","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198201","111.15","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198202","88.582","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198203","155.468","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198204","121.803","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
"PAIMPUA","198205","116.314","7","Petroleum Imports from United Arab Emirates","Thousand Barrels per Day"
